id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_km,pickup_hour
id1025137,2,2016-01-28 08:04:05,2016-01-28 08:31:12,6,-73.98989868164062,40.76701354980469,-73.99685668945312,40.73572540283203,N,1627,3.52298315003624,8
id3949243,1,2016-04-12 08:18:54,2016-04-12 08:28:50,1,-73.96261596679686,40.77161407470703,-73.95235443115233,40.78986740112305,N,596,2.205888764214956,8
id0296058,2,2016-06-15 08:27:44,2016-06-15 08:36:19,2,-73.96397399902342,40.772846221923835,-73.9721450805664,40.756851196289055,N,515,1.9064636230678664,8
id3172999,2,2016-01-25 08:08:23,2016-01-25 08:14:22,1,-73.98011016845702,40.743141174316406,-73.97559356689453,40.75460052490234,N,359,1.328661361634282,8
id3551080,1,2016-01-17 08:26:39,2016-01-17 08:33:20,1,-73.97958374023438,40.77127456665039,-73.96812438964845,40.78981399536133,N,401,2.276756315241768,8
id2657443,2,2016-05-24 08:03:38,2016-05-24 09:06:57,6,-74.0008316040039,40.72586441040039,-73.78695678710938,40.64712905883789,N,3799,20.171022224359536,8
id0998298,1,2016-02-26 08:52:02,2016-02-26 08:58:47,1,-73.99385070800781,40.756393432617195,-73.98892211914062,40.753372192382805,N,405,0.5366257113284402,8
id3291911,2,2016-03-03 08:28:48,2016-03-03 08:54:57,1,-73.95999908447266,40.78205871582031,-73.98941040039062,40.752479553222656,N,1569,4.126715777514617,8
id2313956,1,2016-04-22 08:18:18,2016-04-22 08:42:51,1,-73.97309875488281,40.76430892944336,-74.0138168334961,40.71495056152344,N,1473,6.4804160732885,8
id0628049,2,2016-04-14 08:37:36,2016-04-14 08:44:00,1,-74.00719451904298,40.7308006286621,-74.00696563720702,40.71744537353516,N,384,1.4825609737424053,8
id3013288,2,2016-03-01 08:45:51,2016-03-01 08:51:46,5,-73.98357391357422,40.750045776367195,-73.99380493164062,40.73593521118164,N,355,1.7915016010042357,8
id0491620,1,2016-01-14 08:22:29,2016-01-14 08:29:18,1,-73.98056030273438,40.73012924194336,-73.98197937011719,40.73654556274414,N,409,0.7223536085222121,8
id0597682,2,2016-03-03 08:57:29,2016-03-03 08:59:20,1,-73.99482727050781,40.74470901489258,-73.98976898193358,40.74266052246094,N,111,0.48637821792589003,8
id3018224,2,2016-06-01 08:45:39,2016-06-01 09:00:44,1,-73.97615051269531,40.74842071533203,-73.97828674316406,40.76519012451172,N,905,1.8702399734571393,8
id1853052,1,2016-02-08 08:22:24,2016-02-08 08:33:47,1,-74.01441955566406,40.71696853637695,-73.99594116210938,40.73880386352539,N,683,2.888149699256498,8
id2055121,1,2016-03-02 09:32:45,2016-03-02 09:39:09,1,-73.98822784423827,40.7318115234375,-73.9964828491211,40.7255859375,N,384,0.9848272557456141,9
id1466825,1,2016-03-15 09:26:29,2016-03-15 09:33:01,1,-74.00238037109375,40.72954559326172,-73.99947357177734,40.741119384765625,N,392,1.3082347294196133,9
id1975458,1,2016-02-16 09:01:40,2016-02-16 09:25:38,1,-73.95438385009764,40.76615524291992,-73.99381256103516,40.75675582885742,N,1438,3.5100855822139843,9
id2546064,2,2016-06-27 09:09:43,2016-06-27 09:20:18,1,-73.98255157470702,40.7542381286621,-73.99884796142578,40.763710021972656,N,635,1.7390110769219016,9
id3236896,1,2016-01-06 09:55:21,2016-01-06 10:08:30,1,-73.9732894897461,40.7550163269043,-73.98635864257811,40.75043487548828,N,789,1.2217462780622164,9
id0629475,1,2016-02-04 09:15:16,2016-02-04 09:22:30,1,-73.97408294677734,40.76231384277344,-73.97493743896483,40.75561141967773,N,434,0.7475059882214994,9
id3820884,2,2016-06-30 09:08:48,2016-06-30 09:23:49,1,-73.970703125,40.75619888305664,-73.96488952636719,40.77545928955078,N,901,2.1942717113517034,9
id0509512,2,2016-06-30 09:28:37,2016-06-30 09:44:32,2,-73.96864318847656,40.750579833984375,-73.9884033203125,40.748340606689446,N,955,1.6979025321333063,9
id0046266,2,2016-03-25 09:06:07,2016-03-25 09:13:17,5,-74.0006103515625,40.7476692199707,-73.99015045166014,40.7393684387207,N,430,1.280405078911741,9
id0631623,1,2016-04-18 09:37:16,2016-04-18 09:57:47,1,-73.99302673339844,40.749637603759766,-73.9750747680664,40.751514434814446,N,1231,1.540072567070388,9
id1467328,1,2016-01-06 09:17:12,2016-01-06 09:24:04,2,-73.99417114257811,40.75107192993164,-73.98591613769531,40.75871658325195,N,412,1.101088803525945,9
id0677923,2,2016-06-26 09:48:53,2016-06-26 09:51:38,2,-73.97747039794923,40.738258361816406,-73.97490692138672,40.74629974365234,N,165,0.9188043323297916,9
id1926399,2,2016-03-26 09:24:26,2016-03-26 09:25:42,5,-73.98384857177734,40.752540588378906,-73.98828887939453,40.75399017333984,N,76,0.4102932752191985,9
id1583360,2,2016-01-16 09:23:27,2016-01-16 09:27:51,1,-73.98416900634764,40.743309020996094,-73.98107147216798,40.754688262939446,N,264,1.290245317071473,9
id0175540,1,2016-06-05 09:24:45,2016-06-05 09:35:26,2,-74.01568603515625,40.71092224121094,-73.9987030029297,40.751346588134766,N,641,4.713591822459574,9
id0584653,2,2016-03-06 09:54:02,2016-03-06 09:58:58,1,-74.00682830810547,40.71646881103516,-73.99664306640625,40.710479736328125,N,296,1.0915390473781414,9
id1872423,1,2016-06-06 09:59:52,2016-06-06 10:12:11,1,-73.99076080322266,40.755874633789055,-73.98270416259764,40.745452880859375,N,739,1.3443179670721632,9
id3561469,2,2016-06-15 09:22:15,2016-06-15 09:31:58,1,-73.9866485595703,40.742919921875,-73.97525787353516,40.75494003295898,N,583,1.6485154681143739,9
id0784398,1,2016-01-05 09:27:58,2016-01-05 09:31:23,1,-73.99012756347656,40.73239135742188,-73.98823547363281,40.7373161315918,N,205,0.5698172319515885,9
id1710822,2,2016-01-06 09:07:07,2016-01-06 09:15:38,1,-73.99710845947266,40.74220657348633,-74.0069808959961,40.74172592163086,N,511,0.8408514255835438,9
id1892573,1,2016-04-29 10:09:00,2016-04-29 10:36:10,4,-73.96348571777344,40.77436447143555,-73.9924087524414,40.7376823425293,N,1630,4.756352507304414,10
id1897155,1,2016-03-22 10:59:14,2016-03-22 11:20:01,1,-73.98155975341797,40.749813079833984,-73.9600067138672,40.773868560791016,N,1247,3.238209450501574,10
id1251452,1,2016-01-18 10:32:52,2016-01-18 10:38:05,2,-73.96915435791014,40.78562545776367,-73.9563980102539,40.80294418334961,N,313,2.2070847471570962,10
id3793349,1,2016-06-16 10:06:37,2016-06-16 10:34:41,1,-73.96736907958984,40.763568878173835,-73.99589538574217,40.732864379882805,N,1684,4.182722477016677,10
id0463183,2,2016-04-24 10:23:47,2016-04-24 10:45:35,2,-73.98262023925781,40.77569961547852,-73.97347259521484,40.757171630859375,N,1308,2.1986843900686455,10
id0920905,2,2016-03-13 10:29:06,2016-03-13 10:31:32,1,-73.9420394897461,40.812408447265625,-73.94709014892578,40.81499862670898,N,146,0.516687159410283,10
id1723018,2,2016-05-31 10:41:45,2016-05-31 10:59:00,1,-73.97559356689453,40.7524299621582,-74.00811004638672,40.70613098144531,N,1035,5.835271113384671,10
id2414690,1,2016-03-07 10:26:41,2016-03-07 10:54:24,1,-73.8626708984375,40.76884460449219,-73.97391510009764,40.783973693847656,N,1663,9.603722649475985,10
id3945527,2,2016-06-09 10:23:15,2016-06-09 10:45:15,1,-73.98857879638672,40.75358963012695,-73.95745086669923,40.7741813659668,N,1320,3.496425982831904,10
id2287737,1,2016-03-05 10:53:58,2016-03-05 11:00:00,1,-73.97868347167967,40.75976943969727,-73.97806549072266,40.75338363647461,N,362,0.7107678365037023,10
id1733592,2,2016-01-05 10:28:30,2016-01-05 10:37:21,1,-73.9896469116211,40.72630310058594,-74.00444793701173,40.72850036621094,N,531,1.2815103560756498,10
id3068192,2,2016-01-06 10:19:40,2016-01-06 10:32:04,1,-73.99787139892578,40.7408332824707,-74.00762939453125,40.71404266357422,N,744,3.087263237281944,10
id2890986,2,2016-01-09 10:32:40,2016-01-09 10:43:31,5,-73.98497772216798,40.75437927246094,-73.97148132324217,40.78379821777344,N,651,3.4611505670718596,10
id0961365,1,2016-03-11 10:10:43,2016-03-11 10:24:06,1,-73.9812774658203,40.76488876342773,-73.99161529541014,40.74995040893555,N,803,1.876599784014794,10
id2176047,2,2016-01-26 10:32:46,2016-01-26 10:48:02,6,-73.99466705322266,40.750503540039055,-73.98211669921875,40.746280670166016,N,916,1.1652191188454577,10
id0811833,2,2016-02-18 10:22:06,2016-02-18 10:36:21,1,-73.98233795166014,40.770469665527344,-73.97178649902342,40.760231018066406,N,855,1.4477538634110456,10
id2852659,1,2016-06-08 10:21:08,2016-06-08 10:32:15,1,-73.97299194335938,40.75910568237305,-73.9858169555664,40.74092483520508,N,667,2.293686463139845,10
id0553063,1,2016-06-30 10:34:52,2016-06-30 10:42:23,1,-73.97271728515625,40.76456832885742,-73.97737884521484,40.75368118286133,N,451,1.2717734726835412,10
id0514270,2,2016-06-14 10:50:42,2016-06-14 11:10:50,1,-73.9727783203125,40.75994873046875,-73.98596954345702,40.75218963623047,N,1208,1.4138522968695397,10
id3690871,2,2016-03-07 10:59:21,2016-03-07 11:24:15,1,-73.86308288574217,40.76884078979492,-73.9402618408203,40.7076301574707,N,1494,9.444573727101206,10
id1143217,2,2016-04-10 11:13:04,2016-04-10 11:17:37,5,-73.95854949951173,40.76433944702149,-73.95530700683594,40.779491424560554,N,273,1.70430248049224,11
id3682328,2,2016-06-23 11:43:13,2016-06-23 12:18:33,2,-73.97335052490233,40.763790130615234,-74.00411987304686,40.740589141845696,N,2120,3.6704916836042853,11
id2503952,1,2016-05-08 11:53:11,2016-05-08 12:03:55,2,-73.97236633300781,40.74342346191406,-74.0149917602539,40.71013641357422,N,644,5.174872541695887,11
id2057733,1,2016-05-09 11:34:57,2016-05-09 11:42:32,1,-73.98621368408203,40.75153350830078,-73.9755859375,40.76532745361328,N,455,1.777753988427516,11
id0214342,1,2016-06-04 11:30:05,2016-06-04 11:39:49,2,-73.98959350585938,40.757102966308594,-73.98269653320312,40.77222442626953,N,584,1.7779152077906912,11
id3718963,1,2016-02-28 11:52:26,2016-02-28 11:54:34,1,-73.99344635009764,40.72745132446289,-73.99067687988281,40.73070907592773,N,128,0.43148301192539307,11
id2992437,2,2016-01-05 11:05:26,2016-01-05 11:18:09,5,-73.9845199584961,40.760150909423835,-74.00598907470702,40.739990234375,N,763,2.8875722494693616,11
id1321590,2,2016-04-04 11:21:51,2016-04-04 11:34:45,1,-73.99862670898438,40.7197265625,-73.99589538574217,40.73286819458008,N,774,1.477080512462048,11
id1657181,1,2016-05-10 11:36:44,2016-05-10 11:50:17,1,-73.98478698730467,40.72429275512695,-73.98063659667967,40.74519729614258,N,813,2.3470685879098734,11
id2806721,1,2016-01-09 11:09:42,2016-01-09 11:18:30,1,-73.99768829345702,40.72406768798828,-74.01663970947266,40.715423583984375,N,528,1.8749760053923927,11
id2211567,1,2016-04-20 11:18:11,2016-04-20 11:50:11,1,-73.94680786132812,40.775894165039055,-73.98763275146483,40.76295471191406,N,1920,3.7556092613115517,11
id1724992,1,2016-02-06 11:40:22,2016-02-06 11:56:06,1,-74.00497436523438,40.70740509033203,-73.99339294433594,40.74306488037109,N,944,4.078813797334296,11
id3596685,1,2016-01-25 11:56:01,2016-01-25 12:08:59,1,-73.96478271484375,40.76963806152344,-73.97968292236328,40.754764556884766,N,778,2.0808009513547634,11
id1453209,2,2016-03-21 11:50:51,2016-03-22 00:00:00,6,-73.95850372314453,40.80022048950195,-73.9583969116211,40.78433990478516,N,43749,1.7627682839523442,11
id1513191,2,2016-03-20 11:10:09,2016-03-20 11:25:52,1,-74.0052261352539,40.74609756469727,-73.96773529052734,40.770267486572266,N,943,4.165686107682979,11
id1843676,1,2016-01-25 11:38:22,2016-01-25 11:49:25,1,-73.95563507080078,40.764305114746094,-73.97531127929686,40.76314926147461,N,663,1.677391590397001,11
id2806245,2,2016-03-27 11:27:13,2016-03-27 11:44:51,6,-73.9740982055664,40.756999969482415,-73.98095703125,40.780960083007805,N,1058,2.722722100248998,11
id0967503,1,2016-02-04 11:25:46,2016-02-04 11:37:11,1,-73.98240661621094,40.75873565673828,-73.9784927368164,40.74252700805664,N,685,1.8296591305111607,11
id3808753,2,2016-04-17 11:45:30,2016-04-17 11:56:05,1,-73.98655700683594,40.761478424072266,-73.966796875,40.77246856689453,N,635,2.0758767049973152,11
id2938991,2,2016-05-08 11:00:51,2016-05-08 11:10:46,1,-73.98213958740233,40.74325942993164,-73.98902130126953,40.749298095703125,N,595,0.8896362622446203,11
id3644299,1,2016-04-19 12:29:36,2016-04-19 12:59:16,3,-73.97525024414062,40.74786376953125,-73.99608612060547,40.74941253662109,N,1780,1.7793736144560761,12
id2521332,2,2016-06-15 12:56:54,2016-06-15 13:16:41,1,-73.9830780029297,40.75563049316406,-73.9672622680664,40.788101196289055,N,1187,3.8467970051516684,12
id3367353,2,2016-06-27 12:57:04,2016-06-27 13:02:19,5,-73.96224975585938,40.77034759521485,-73.95623016357422,40.7814826965332,N,315,1.3377175133240518,12
id3605482,2,2016-04-29 12:05:11,2016-04-29 12:13:40,2,-73.98902893066406,40.7368392944336,-73.97776794433594,40.751590728759766,N,509,1.8966575392465719,12
id2829192,1,2016-06-07 12:47:38,2016-06-07 12:53:21,1,-73.98043823242188,40.74527359008789,-73.98653411865233,40.73867416381836,N,343,0.897267640223073,12
id3740382,2,2016-04-10 12:57:34,2016-04-10 13:20:55,5,-73.95883178710938,40.780521392822266,-73.98336029052734,40.76422882080078,N,1401,2.759979466635676,12
id2478456,2,2016-01-18 12:25:46,2016-01-18 12:35:42,1,-73.95867156982422,40.77511596679688,-73.97771453857422,40.78303909301758,N,596,1.8421448456840608,12
id0744512,2,2016-04-17 12:15:37,2016-04-17 12:26:25,1,-73.95315551757811,40.77180480957031,-73.98084259033203,40.77911376953125,N,648,2.4893163698683503,12
id0654235,1,2016-01-14 12:57:56,2016-01-14 13:25:09,1,-73.99269104003906,40.75313949584961,-74.00791931152342,40.74274826049805,N,1633,1.7337454986338288,12
id1229761,1,2016-03-20 12:26:56,2016-03-20 12:48:16,2,-73.86334991455078,40.77006149291992,-73.95156860351561,40.759395599365234,N,1280,7.591474377137925,12
id0876986,1,2016-05-20 12:47:57,2016-05-20 13:22:07,2,-74.01608276367188,40.71474838256836,-73.9793472290039,40.7580451965332,N,2050,5.7312524164059955,12
id3425031,1,2016-05-28 12:16:39,2016-05-28 12:25:21,1,-73.97930145263672,40.77669525146485,-73.99318695068358,40.75761032104492,N,522,2.425028887655148,12
id3944354,1,2016-06-20 12:13:23,2016-06-20 12:17:45,1,-73.94525909423827,40.77416610717773,-73.95513153076173,40.77930450439453,N,262,1.0146415923606138,12
id2160298,2,2016-06-02 12:27:23,2016-06-02 12:55:57,6,-73.97386169433594,40.75817108154297,-73.904052734375,40.76617050170898,N,1714,5.999829696267999,12
id1323622,2,2016-03-11 12:23:41,2016-03-11 12:27:25,3,-73.98152923583984,40.78066635131836,-73.97517395019531,40.777446746826165,N,224,0.6477136232587477,12
id2067354,1,2016-02-13 12:35:34,2016-02-13 12:49:55,2,-73.98359680175781,40.7481689453125,-73.96306610107422,40.77806854248047,N,861,3.7496943577899398,12
id3040646,1,2016-03-07 12:16:40,2016-03-07 12:31:06,2,-73.98247528076173,40.77126693725586,-73.95653533935547,40.774932861328125,N,866,2.2421293356046386,12
id1664057,2,2016-04-27 12:22:00,2016-04-27 12:26:45,1,-73.9598617553711,40.77048873901367,-73.96495819091797,40.7690315246582,N,285,0.462409968109375,12
id1546641,2,2016-03-02 12:06:14,2016-03-02 12:11:57,1,-73.97702026367188,40.73380661010742,-73.98275756835938,40.73944091796875,N,343,0.7930689046652839,12
id3361508,2,2016-06-20 12:24:55,2016-06-20 13:12:39,1,-73.87291717529298,40.774169921875,-73.9788818359375,40.7622299194336,N,2864,9.103983005597865,12
id1936499,2,2016-06-14 13:58:36,2016-06-14 14:09:01,6,-73.98447418212889,40.74589538574219,-73.99456787109375,40.75006103515625,N,625,0.9746298220763524,13
id2839223,1,2016-06-19 13:28:37,2016-06-19 13:34:58,1,-73.98540496826173,40.72207260131836,-73.9978256225586,40.72153472900391,N,381,1.0574424173652612,13
id0049700,1,2016-02-17 13:04:00,2016-02-17 13:27:58,2,-73.99385070800781,40.751731872558594,-73.97472381591797,40.7574577331543,N,1438,1.745602890413721,13
id0786186,1,2016-04-06 13:47:59,2016-04-06 13:57:45,2,-73.97439575195312,40.76507186889648,-73.97583770751953,40.75242614746094,N,586,1.4090160422897486,13
id0752072,1,2016-05-18 13:48:48,2016-05-18 13:54:54,1,-73.94013977050781,40.79358673095703,-73.9519805908203,40.77718353271485,N,366,2.0804158474418766,13
id1623882,2,2016-04-10 13:41:35,2016-04-10 14:06:21,5,-73.9824676513672,40.771381378173835,-74.01629638671875,40.715309143066406,N,1486,6.856133813580722,13
id1807057,2,2016-03-17 13:08:54,2016-03-17 13:18:40,2,-74.00209045410156,40.73482894897461,-73.98688507080078,40.72590637207031,N,586,1.6282968754055493,13
id2425607,2,2016-03-22 13:58:49,2016-03-22 14:11:50,5,-73.98274993896483,40.75761032104492,-73.9850082397461,40.76755142211913,N,781,1.120033842684827,13
id2181463,1,2016-06-09 13:15:56,2016-06-09 13:23:51,1,-73.97013854980467,40.76174545288086,-73.96345520019531,40.7549057006836,N,475,0.9482214173620711,13
id0703081,2,2016-05-18 13:11:09,2016-05-18 13:48:32,1,-73.9924087524414,40.69452667236328,-73.88568115234375,40.77317810058594,N,2243,12.59034062584156,13
id2289416,2,2016-02-15 13:33:27,2016-02-15 13:59:06,5,-73.9789810180664,40.762508392333984,-73.87084197998048,40.77410125732422,N,1539,9.281454485817582,13
id2866403,2,2016-04-24 13:53:02,2016-04-24 13:58:24,1,-73.98101043701173,40.78450012207031,-73.97293853759764,40.798389434814446,N,322,1.6874922517968858,13
id1396615,1,2016-05-25 13:51:19,2016-05-25 14:04:12,1,-74.00706481933594,40.70701217651367,-74.0009536743164,40.72906112670898,N,773,2.50195046383189,13
id3560592,2,2016-05-17 13:22:13,2016-05-17 13:30:47,2,-73.97309875488281,40.74441146850586,-73.95670318603516,40.76681137084961,N,514,2.850318772194394,13
id2774857,2,2016-02-25 13:24:44,2016-02-25 13:39:48,1,-73.96994018554686,40.76076126098633,-73.98153686523438,40.754913330078125,N,904,1.1802528257727485,13
id3767026,2,2016-05-04 13:36:14,2016-05-04 14:06:21,1,-73.98508453369139,40.74967193603516,-73.96432495117188,40.80726623535156,N,1807,6.6320221541627475,13
id0204559,2,2016-04-14 13:19:27,2016-04-14 13:32:02,1,-73.99248504638672,40.76360321044922,-73.98278045654298,40.76656723022461,N,755,0.8880815356977334,13
id3203587,2,2016-04-13 13:27:07,2016-04-13 13:49:38,1,-74.01014709472656,40.705810546875,-73.96727752685547,40.763530731201165,N,1351,7.37068449826135,13
id3746715,2,2016-01-15 13:21:54,2016-01-15 13:26:31,1,-73.91755676269531,40.76998901367188,-73.87077331542967,40.77400970458984,N,277,4.001558791852907,13
id2022747,2,2016-03-06 13:59:50,2016-03-06 14:41:01,1,-73.97205352783203,40.76444625854492,-73.87076568603516,40.77399063110352,N,2471,8.674404671408864,13
id0920527,1,2016-04-17 14:03:56,2016-04-17 15:02:07,2,-73.78194427490233,40.64464569091797,-73.98397064208984,40.753284454345696,N,3491,20.98339828318957,14
id2165334,1,2016-03-06 14:26:18,2016-03-06 14:41:53,1,-73.96173095703125,40.76426696777344,-73.98212432861328,40.76143264770508,N,935,1.761755246121692,14
id0881636,1,2016-02-15 14:57:00,2016-02-15 15:00:31,1,-73.96019744873048,40.77027130126953,-73.95575714111328,40.779609680175774,N,211,1.1031351920133634,14
id1542333,2,2016-03-28 14:20:29,2016-03-28 14:34:58,1,-73.97718048095702,40.790138244628906,-73.97463226318358,40.763671875,N,869,2.945740998528317,14
id1351395,1,2016-03-15 14:40:45,2016-03-15 14:52:23,1,-73.9537811279297,40.78463363647461,-73.97370147705078,40.796966552734375,N,698,2.1773977540328575,14
id2331214,2,2016-03-21 14:59:23,2016-03-21 15:18:35,1,-73.99136352539062,40.74974822998047,-73.95897674560547,40.78183364868164,N,1152,4.501386244840358,14
id1864435,1,2016-04-28 14:03:49,2016-04-28 14:19:31,1,-73.97915649414062,40.766998291015625,-73.97386169433594,40.754032135009766,N,942,1.5079699973618457,14
id0313027,2,2016-05-02 14:06:33,2016-05-02 14:18:23,1,-73.97099304199217,40.76446533203125,-73.95349884033203,40.76703643798828,N,710,1.5141463819198766,14
id1960977,2,2016-02-24 14:50:07,2016-02-24 14:50:45,5,-73.97666168212889,40.76409149169922,-73.975830078125,40.76375961303711,N,38,0.07970969898330925,14
id1887700,2,2016-05-18 14:37:47,2016-05-18 15:01:53,1,-73.99794006347656,40.75143432617188,-73.99586486816406,40.7590217590332,N,1446,0.8604785525019639,14
id2596985,2,2016-04-09 14:55:03,2016-04-09 14:57:53,1,-73.97859191894531,40.78600311279297,-73.97579956054686,40.78312301635742,N,170,0.3981675390380213,14
id2305055,1,2016-03-17 14:39:01,2016-03-17 14:44:31,1,-73.988037109375,40.74802017211913,-73.99025726318358,40.7373046875,N,330,1.204296345872118,14
id0119529,2,2016-04-09 14:49:24,2016-04-09 15:02:38,2,-73.97834014892578,40.75300979614258,-73.95807647705078,40.77086639404297,N,794,2.625900604339286,14
id3423803,2,2016-04-30 14:40:45,2016-04-30 15:31:12,5,-74.00393676757811,40.73283386230469,-73.78981018066406,40.64308547973633,N,3027,20.74874715352402,14
id3637341,2,2016-05-08 14:53:35,2016-05-08 15:00:30,1,-73.9939193725586,40.7563362121582,-73.99698638916014,40.742141723632805,N,415,1.597009980461117,14
id1760467,1,2016-04-29 14:09:33,2016-04-29 14:18:13,1,-73.99027252197266,40.72878646850586,-73.9869613647461,40.74215698242188,N,520,1.5105781232659254,14
id1383949,1,2016-03-23 14:20:16,2016-03-23 14:48:00,1,-73.97480773925781,40.75728988647461,-73.87222290039062,40.77434158325195,N,1664,8.922769954023282,14
id0973681,1,2016-02-20 14:24:34,2016-02-20 14:46:34,1,-73.9957733154297,40.716205596923835,-73.9691390991211,40.75106048583984,N,1320,4.4825898396712605,14
id3835873,1,2016-04-25 14:14:15,2016-04-25 14:25:48,1,-73.9697265625,40.76844024658203,-73.95337677001953,40.7884178161621,N,693,2.617003558575201,14
id3666998,2,2016-02-28 14:27:13,2016-02-28 14:40:21,1,-73.98172760009764,40.73667907714844,-73.95680236816406,40.76645278930664,N,788,3.925672017268988,14
id1091818,2,2016-01-10 15:42:57,2016-01-10 15:58:09,4,-74.0074691772461,40.733497619628906,-73.97709655761719,40.74312210083008,N,912,2.793982079878523,15
id3167227,1,2016-04-29 15:23:29,2016-04-29 15:45:55,1,-73.9906997680664,40.734474182128906,-73.98133850097656,40.76450347900391,N,1346,3.4269110480215694,15
id0985075,1,2016-04-17 15:50:25,2016-04-17 16:00:10,1,-73.97784423828125,40.751766204833984,-73.97902679443358,40.76505661010742,N,585,1.4786554649972148,15
id2209822,2,2016-02-04 15:09:29,2016-02-04 15:16:29,4,-73.95748901367188,40.78276824951172,-73.96759796142578,40.77096939086913,N,420,1.5663884848776812,15
id1339797,2,2016-04-02 15:28:55,2016-04-02 15:46:16,1,-73.97514343261719,40.74581527709961,-73.96027374267578,40.78135681152344,N,1041,4.142631823569967,15
id2203604,2,2016-04-01 15:47:46,2016-04-01 15:53:41,1,-73.95323944091797,40.78559112548828,-73.9369125366211,40.79241943359375,N,355,1.5812744105353083,15
id1767204,1,2016-01-10 15:29:21,2016-01-10 15:38:52,1,-73.97742462158203,40.74679946899414,-73.9587631225586,40.77218627929688,N,571,3.233710005655236,15
id1734940,1,2016-04-01 15:09:29,2016-04-01 15:34:42,1,-73.95987701416014,40.77384948730469,-73.99168395996092,40.74982070922852,N,1513,3.797805524500493,15
id1306514,1,2016-03-12 15:53:00,2016-03-12 16:01:24,1,-73.98016357421875,40.75836944580078,-73.96693420410156,40.76031875610352,N,504,1.145124340655575,15
id2871298,1,2016-03-05 15:59:38,2016-03-05 16:07:41,1,-74.00225830078125,40.734573364257805,-74.00382232666014,40.74204254150391,N,483,0.8396696235255198,15
id1911152,1,2016-02-05 15:24:55,2016-02-05 15:34:25,1,-73.99074554443358,40.718456268310554,-73.9908676147461,40.734901428222656,N,570,1.8254422394698355,15
id1528131,2,2016-05-20 15:24:32,2016-05-20 15:41:00,2,-73.97333526611328,40.754749298095696,-73.97384643554686,40.74771881103516,N,988,0.781592692793548,15
id2740377,1,2016-02-11 15:49:29,2016-02-11 15:57:54,1,-73.98823547363281,40.75399017333984,-73.98831176757811,40.74094009399414,N,505,1.4485733234637221,15
id0094610,1,2016-05-07 15:43:37,2016-05-07 15:48:06,1,-73.97365570068358,40.747943878173835,-73.97257995605469,40.74356460571289,N,269,0.49462454014692236,15
id1133000,1,2016-02-13 15:57:12,2016-02-13 15:57:16,1,-73.78113555908203,40.64502716064453,-73.78113555908203,40.64502716064453,N,4,0.0,15
id3366908,2,2016-02-16 15:48:00,2016-02-16 16:01:21,1,-73.98947143554686,40.769485473632805,-73.99462890625,40.750526428222656,N,801,2.149629788004625,15
id0685737,2,2016-01-16 15:12:59,2016-01-16 15:49:27,1,-73.77681732177734,40.64577102661133,-73.98863983154298,40.7305793762207,N,2188,20.317360960856426,15
id0399280,2,2016-06-15 15:48:21,2016-06-15 15:56:48,2,-73.9672622680664,40.756641387939446,-73.95259857177734,40.772499084472656,N,507,2.1568188497643175,15
id3829417,1,2016-03-17 15:50:18,2016-03-17 16:12:10,1,-73.98208618164062,40.778568267822266,-73.9425048828125,40.812313079833984,N,1312,5.034812017854804,15
id3096897,1,2016-05-29 15:34:44,2016-05-29 15:46:36,4,-73.99201202392578,40.72540283203125,-73.95842742919923,40.7642707824707,N,712,5.173278394119305,15
id3203806,2,2016-01-25 16:39:45,2016-01-25 18:11:56,1,-73.98537445068358,40.763221740722656,-73.78182220458984,40.64443588256836,N,5531,21.753332076018946,16
id2479716,1,2016-01-12 16:21:07,2016-01-12 16:29:00,1,-73.97543334960938,40.7547721862793,-73.96920776367188,40.76128387451172,N,473,0.8958024594733104,16
id0707097,1,2016-02-06 16:09:24,2016-02-06 16:21:29,1,-73.97808837890625,40.75248336791992,-73.99811553955078,40.733795166015625,N,725,2.68345865162277,16
id3044349,2,2016-01-07 16:47:57,2016-01-07 16:55:37,1,-73.96779632568358,40.75983810424805,-73.95687103271484,40.78253173828125,N,460,2.6847194039497784,16
id3195865,1,2016-03-26 16:18:54,2016-03-26 16:27:05,1,-73.97861480712889,40.777381896972656,-73.96227264404298,40.79501724243164,N,491,2.400302403122818,16
id0122849,2,2016-06-07 16:43:51,2016-06-07 17:18:07,2,-74.00660705566406,40.70555877685546,-73.97707366943358,40.765960693359375,N,2056,7.159163910953048,16
id3729843,1,2016-04-09 16:25:25,2016-04-09 16:29:05,1,-73.95607757568358,40.767574310302734,-73.95375061035155,40.77452850341797,N,220,0.7968532715189589,16
id2576307,2,2016-05-08 16:14:47,2016-05-08 17:01:02,1,-73.9481201171875,40.77444839477539,-73.7822265625,40.64424896240234,N,2775,20.19161001923286,16
id1680952,1,2016-05-28 16:52:28,2016-05-28 17:07:36,2,-73.9880599975586,40.748233795166016,-73.98394012451173,40.75707626342773,N,908,1.042114278394049,16
id1246684,1,2016-03-25 16:13:57,2016-03-25 16:28:20,1,-73.96295166015625,40.775096893310554,-73.97566223144531,40.760719299316406,N,863,1.927225762166093,16
id0781575,1,2016-02-21 16:51:02,2016-02-21 17:10:05,4,-73.78211212158203,40.64460372924805,-73.8213348388672,40.722064971923835,N,1143,9.221935993689193,16
